sample_id,router_name,budget,domain,ocr_text,final_text,gt,backfill_status,backfill_reason,edit_distance_final
GeoP0217_L015,GCR,0.1,geology,结果：形成新矿物，使矿物和岩石发生破坏形成新物质),结果：形成新矿物，使矿物和岩石发生破坏  形成(新物质),"结果:形成新矿物,使矿物和岩石发生破坏形成屎(新物质)",accepted,accepted,5
GeoP0217_L016,GCR,0.1,geology,3.生物风化作用,3.生物风化作用,3、生物风化作用,not_upgraded,not_upgraded,1
GeoP0217_L018,GCR,0.1,geology,偏碱性超基性表和基性.→中性岩,偏碱性超基性表和基性.→中性岩,偏碱性)超基性岩和基性岩.——>中性岩,rejected,rejected_global_ed_exceeded,6
GeoP0217_L019,GCR,0.1,geology,酸性右,酸性岩,→酸性岩,accepted,accepted,1
GeoP0217_L020,GCR,0.1,geology,(铁铁矿物、基性斜长石),(铁铁矿物、基性斜长石),(铁镁矿物、基性斜长石),not_upgraded,not_upgraded,1
GeoP0217_L021,GCR,0.1,geology,(石英、钾，酸性斜拓；量黑),(石英、钾，酸性斜拓；量黑),"(石英,钾长石,酸性斜长石;少量黑云母)",rejected,rejected_global_ed_exceeded,10
GeoP0217_L022,GCR,0.1,geology,易风化,易风化,“易风化.,not_upgraded,not_upgraded,2
GeoP0217_L023,GCR,0.1,geology,中共--抗风化”,中共--抗风化”,中世----抗风化”,not_upgraded,not_upgraded,3
GeoP0217_L027,GCR,0.1,geology,化学风化：易各种酸(碳有机酸作用而分解释出、NMa+.Ca²,化学风化：易各种酸(碳有机酸作用而分解释出、NMa+.Ca²,化学风化：易受各种酸(碳酸、有机酸)作用而分解，释放出K⁺、Na⁺、Ca²⁺,rejected,rejected_global_ed_exceeded,12
GeoP0217_L029,GCR,0.1,geology,酸性条件→游离部分SiO{₂→高岭石,{酸性条件→游离出部分SiO₂→高岭石,{酸性条件→游离出部分SiO₂→高岭石.,accepted,accepted,1
GeoP0217_L031,GCR,0.1,geology,蒙脱石.,蒙脱石.,→蒙脱石.,not_upgraded,not_upgraded,1
GeoP0217_L033,GCR,0.1,geology,温热气候去作用游{₂→蛋白石,温热气候去作用游{₂→蛋白石,温热气候→去硅作用游离SiO₂→蛋白石,rejected,rejected_global_ed_exceeded,6
GeoP0217_L034,GCR,0.1,geology,利余AbO3,利余Al2O3,利余AbO₃,accepted,accepted,3
GeoP0217_L035,GCR,0.1,geology,→含水氧化铝矿物,→含水氧化铝矿物,3→含水氧化铝矿物,not_upgraded,not_upgraded,1
GeoP0218_L002,GCR,0.1,geology,不同长石抗风化能力不同：性,不同长石抗风化能力不同：性,不同长石抗风化能力不同：稳定性,not_upgraded,not_upgraded,2
GeoP0218_L003,GCR,0.1,geology,钾K石>,钾K长石,钾长石>,accepted,accepted,2
GeoP0218_L005,GCR,0.1,geology,斜石,斜石,斜长石,not_upgraded,not_upgraded,1
GeoP0218_L007,GCR,0.1,geology,2.铁铁矿物（Fe、Mg.Ca的硅盐矿物),2.铁铁矿物（Fe、Mg.Ca的硅盐矿物),2.铁镁矿物(Fe、Mg、Ca的硅酸盐矿物).,rejected,rejected_global_ed_exceeded,5
GeoP0218_L008,GCR,0.1,geology,eg.橄枕、石、角闪石竹,eg.橄枕、石、角闪石竹,eg.橄榄石.辉石.角闪石等,rejected,rejected_global_ed_exceeded,6
GeoP0218_L009,GCR,0.1,geology,易化,易化,易风化,not_upgraded,not_upgraded,1
GeoP0218_L010,GCR,0.1,geology,较易,较易,→较不易,not_upgraded,not_upgraded,2
GeoP0218_L011,GCR,0.1,geology,因此在沉积中，这些物量很少,因此在沉积中，这些物量很少,因此在沉积岩中，这些矿物含量很少.,rejected,rejected_global_ed_exceeded,4
GeoP0218_L012,GCR,0.1,geology,泥于水,泥于水,溶于水，,accepted,accepted,2
GeoP0218_L013,GCR,0.1,geology,化学风化作用_C_2.重硫酸,化学风化作用_C_2.重硫酸,化学风化作用→分解[Ca²⁺重碳酸盐,rejected,rejected_global_ed_exceeded,9
GeoP0218_L014,GCR,0.1,geology,低们Fe氧化成高们Fe,低们Fe氧化成高们Fe,低价Fe氧化成高价Fe,not_upgraded,not_upgraded,2
GeoP0218_L015,GCR,0.1,geology,角化.,角化.,氧化,rejected,rejected_global_length_change,2
GeoP0218_L016,GCR,0.1,geology,(尤其是碳段),(尤其是碳段),(尤其是碳酸),accepted,accepted,1
GeoP0218_L017,GCR,0.1,geology,$M{}$,$M{}$,Mg²⁺,rejected,rejected_global_ed_exceeded,4
GeoP0218_L018,GCR,0.1,geology,$T_{}.,$T_{}.,Fe²⁺,rejected,rejected_global_ed_exceeded,6
GeoP0218_L019,GCR,0.1,geology,形成合水氧化铁矿物残积风化,形成合水氧化铁矿物残积风化,形成含水氧化铁矿物.残积在风化壳,rejected,rejected_global_ed_exceeded,4
GeoP0218_L020,GCR,0.1,geology,风化产物多呈红.,风化产物多呈红.,风化产物多呈红色.,not_upgraded,not_upgraded,1
GeoP0218_L021,GCR,0.1,geology,3.碳,3.碳,3.石英,rejected,rejected_global_length_change,2
GeoP0218_L022,GCR,0.1,geology,最预定的造矿物。几平只发生机械破,最预定的造矿物。几平只发生机械破,最稳定的造岩矿物.几乎只发生机械破碎,rejected,rejected_global_ed_exceeded,5
GeoP0218_L024,GCR,0.1,geology,稳性：白云>黑云,稳性：白云>黑云,稳定性: 白云母>黑云母,rejected,rejected_global_ed_exceeded,5
GeoP0218_L025,GCR,0.1,geology,水云母甚至高岭石,水云母甚至高岭石,→水云母甚至高岭石,not_upgraded,not_upgraded,1
GeoP0218_L026,GCR,0.1,geology,白云日_化学风化作用,白云日_化学风化作用,白云母化学风化作用,not_upgraded,not_upgraded,2
GeoP0218_L028,GCR,0.1,geology,含水氧化铁矿物、土矿物、部分阳离子被滤,含水氧化铁矿物、土矿物、部分阳离子被滤,含水氧化铁矿物、黏土矿物、部分阳离子被淋滤,not_upgraded,not_upgraded,2
GeoP0218_L029,GCR,0.1,geology,5.黏土矿物,5.黏土矿物,5、黏土矿物,not_upgraded,not_upgraded,1
GeoP0218_L031,GCR,0.1,geology,一般情况下.只发生机械破碎，而无化学分解.,一般情况下.只发生机械破碎，而无化学分解.,"一般情况下.只发生机械破碎,而无化学分解.",not_upgraded,not_upgraded,1
GeoP0218_L032,GCR,0.1,geology,酸性质—高岭石,酸性质—高岭石,酸性介质—高岭石,not_upgraded,not_upgraded,1
GeoP0218_L036,GCR,0.1,geology,方解石、自云石：分别是石灰岩.自动右的主要成分，在酸性水中极易溶,方解石、自云石：分别是石灰岩.自动右的主要成分，在酸性水中极易溶,方解石、白云石：分别是石灰岩、白云岩的主要成分，在酸性水中极易溶解，,not_upgraded,not_upgraded,7
GeoP0219_L002,GCR,0.1,geology,在极干燥气候条件下，由物理风化作用破矿成碳酸盐屑,在极干燥气候条件下，由物理风化作用破碎成碳酸盐岩碎屑,在极干燥气候条件下，由于物理风化作用破碎而成碳酸盐岩碎屑,accepted,accepted,2
GeoP0219_L003,GCR,0.1,geology,破性蒙脱石,破性蒙脱石,碱性.蒙脱石.,not_upgraded,not_upgraded,3
GeoP0219_L004,GCR,0.1,geology,岩石.风化隐程度取决于组成矿物成分&石的结构构,岩石.风化隐程度取决于组成矿物成分&石的结构构,☆岩石.风化稳定程度取决于组成矿物成分&岩石的结构构造,accepted,accepted,5
GeoP0219_L006,GCR,0.1,geology,超基性权基性态,超基性及基性岩,超基性岩&基性岩,accepted,accepted,2
GeoP0219_L009,GCR,0.1,geology,中性市,中生界,中性岩,accepted,accepted,2
GeoP0219_L010,GCR,0.1,geology,黑云，中石拉长石为主。,黑云，中石拉长石为主。,"黑云母等,中长石,拉长石为主.",rejected,rejected_global_ed_exceeded,6
GeoP0219_L012,GCR,0.1,geology,碳、钾石：酸性斜长石,碳、钾石：酸性斜长石,石英、钾长石、酸性斜长石,not_upgraded,not_upgraded,4
GeoP0219_L014,GCR,0.1,geology,不易通受化学化.一般只有机械破碎,不易遭受化学风化，一般只有机械破碎,不易遭受化学风化.一般只有机械的破碎.,accepted,accepted,3
GeoP0219_L016,GCR,0.1,geology,黏岩,黏岩,黏土岩,not_upgraded,not_upgraded,1
GeoP0219_L017,GCR,0.1,geology,黏土矿物,黏土矿物,|粘土矿物,not_upgraded,not_upgraded,2
GeoP0219_L019,GCR,0.1,geology,气候湿热地区可分阔,气候湿热地区可分阔,气候湿热地区也可分解,accepted,accepted,2
GeoP0219_L022,GCR,0.1,geology,S{O2,SiO2,SiO₂.,accepted,accepted,2
GeoP0219_L023,GCR,0.1,geology,石灰石,石灰石,石灰岩,not_upgraded,not_upgraded,1
GeoP0219_L024,GCR,0.1,geology,Calos,Calos,CaCO₃.,not_upgraded,not_upgraded,4
GeoP0219_L025,GCR,0.1,geology,气温冷以破碎为主,气温冷以破碎为主,气温冷，以破碎为主,not_upgraded,not_upgraded,1
GeoP0219_L028,GCR,0.1,geology,结构构造影响风化性质,结构构造影响风化性质,△结构构造影响风化性质,not_upgraded,not_upgraded,1
GeoP0219_L029,GCR,0.1,geology,粗粒结构,粗粒结构,粗粒结构岩石,not_upgraded,not_upgraded,2
GeoP0219_L031,GCR,0.1,geology,易沿石矿物颗粒接面破裂,易沿岩石矿物颗粒接触面破裂,易沿岩石矿物颗粒接触面破裂.,accepted,accepted,1
GeoP0219_L032,GCR,0.1,geology,细粒估构,细粒估构,细粒结构,not_upgraded,not_upgraded,1
GeoP0219_L033,GCR,0.1,geology,eg火山石,eg火山石,eg.火山石.,not_upgraded,not_upgraded,2
GeoP0219_L034,GCR,0.1,geology,碎裂成细粒的石石碎屑,碎裂成细粒的石石碎屑,碎裂成细粒的岩石碎屑,not_upgraded,not_upgraded,1
GeoP0219_L035,GCR,0.1,geology,具有板理.片理、薄层理石,具有板理、片理、薄层理岩,具有板理·片理、薄层理岩石,accepted,accepted,2
GeoP0219_L036,GCR,0.1,geology,产大量的隙.溶孔及溶洞,产大量的隙.溶孔及溶洞,产生大量的裂隙，溶孔及溶洞,not_upgraded,not_upgraded,3
GeoP0219_L037,GCR,0.1,geology,提高了石度，降了它的强度。易化,提高了石度，降了它的强度。易化,提高了岩石孔隙度，降低了它的强度，易风化.,rejected,rejected_global_ed_exceeded,7
GeoP0219_L040,GCR,0.1,geology,母若机械破碎的产物，包括各种岩石碎和英、动母、长石物碎,母若机械破碎的产物，包括各种岩石碎和英、动母、长石物碎,母岩机械破碎的产物，包括各种岩石碎屑和石英、云母、长石等矿物碎屑,rejected,rejected_global_ed_exceeded,7
GeoP0219_L042,GCR,0.1,geology,母若在解过程中新生成的物.主要是土矿物，其次是氧化,母若在解过程中新生成的物.主要是土矿物，其次是氧化,母岩在分解过程中新生成的矿物，主要是粘土矿物，其次是氧化硅,rejected,rejected_global_ed_exceeded,6
GeoP0219_L043,GCR,0.1,geology,矿物，氧化铝矿物和氧化铁矿,矿物，氧化铝矿物和氧化铁矿,矿物，氧化铝矿物和氧化铁矿物,not_upgraded,not_upgraded,1
GeoP0219_L044,GCR,0.1,geology,溶解物质母右中活泼较大的金属元素分来溶于水中，呈子状组成,溶解物质母右中活泼较大的金属元素分来溶于水中，呈子状组成,"溶解物质.母岩中活泼性较大的金属元素分解出来,溶于水中,呈离子状态,但成真溶液",rejected,rejected_global_ed_exceeded,14
GeoP0219_L045,GCR,0.1,geology,溶度低的A1.Fe、Si的氧化物和，Fe，A圆氧化多为胶体溶液.,溶度低的A1.Fe、Si的氧化物和，Fe，A圆氧化多为胶体溶液.,"溶解度低的Al,Fe、Si等的氧化物和.Fe,Al氢氧化物多为胶体溶液.",rejected,rejected_global_ed_exceeded,9
GeoP0220_L004,GCR,0.1,geology,岩石变形过程中具有时间效应的现象—称为流变现象。,岩石变形过程中具有时间效应的现象—称为流变现象。,岩石变形过程中具有时间效应的现象——称为流变现象。,not_upgraded,not_upgraded,1
GeoP0220_L009,GCR,0.1,geology,(1)不稳定需变：变形增长的速率随时间而增大，最后破坏,(1)不稳定需变：变形增长的速率随时间而增大，最后破坏,(1)不稳定蠕变：变形增长的速率随时间而增大，最后破坏,not_upgraded,not_upgraded,1
GeoP0220_L010,GCR,0.1,geology,12)稳定蠕变：变形增长的速率随时间而递减，最后使变形趋于某一稳定,12)稳定蠕变：变形增长的速率随时间而递减，最后使变形趋于某一稳定,(2)稳定蠕变：变形增长的速率随时间而递减，最后使变形趋于某一稳定,not_upgraded,not_upgraded,1
GeoP0220_L011,GCR,0.1,geology,值的独需变类型。,值的独需变类型。,道的蠕变类型。,not_upgraded,not_upgraded,3
GeoP0220_L012,GCR,0.1,geology,(第三阶段,(第三阶段,第三阶段→,not_upgraded,not_upgraded,2
GeoP0220_L013,GCR,0.1,geology,需变量,需变量,↑蠕变量,not_upgraded,not_upgraded,2
GeoP0220_L015,GCR,0.1,geology,断裂,断裂,X断裂.,not_upgraded,not_upgraded,2
GeoP0220_L017,GCR,0.1,geology,第阶段,第阶段,第一阶段,not_upgraded,not_upgraded,1
GeoP0220_L019,GCR,0.1,geology,等速变阶段,等速变阶段,等速蠕变阶段,not_upgraded,not_upgraded,1
GeoP0220_L021,GCR,0.1,geology,不弹性变形,不弹性变形,↕弹性变形,not_upgraded,not_upgraded,1
GeoP0220_L024,GCR,0.1,geology,典型虫需变四个阶段,典型虫需变四个阶段,典型蠕变四个阶段,not_upgraded,not_upgraded,2
GeoP0220_L025,GCR,0.1,geology,4、需变的特点,4、需变的特点,4、蠕变的特点,not_upgraded,not_upgraded,1
GeoP0220_L027,GCR,0.1,geology,变发展：于此临界应力时，岩石按稳定需变发展。,变发展：于此临界应力时，岩石按稳定需变发展。,变发展；小于此临界应力时，岩石按稳定蠕变发展。,not_upgraded,not_upgraded,3
GeoP0221_L001,GCR,0.1,geology,品位：有用细分合量.,品位：有用细分合量.,"品位:有用组分含量,{",not_upgraded,not_upgraded,5
GeoP0221_L002,GCR,0.1,geology,矿石矿物：有用矿物,矿石矿物：有用矿物,{矿石矿物:有用矿物},not_upgraded,not_upgraded,3
GeoP0221_L003,GCR,0.1,geology,矿体：矿床的基本组成单位→矿石：可提取有用组方.矿物集合体,矿体：矿床的基本组成单位→矿石：可提取有用组方.矿物集合体,矿体:矿床的基本组成单位→{矿石:可提取有用组分，矿物集合体,not_upgraded,not_upgraded,5
GeoP0221_L004,GCR,0.1,geology,自形自形/半自形/他形,自形 自形/半自形/他形,'自形自形/半自形/他形,accepted,accepted,2
GeoP0221_L005,GCR,0.1,geology,轴板柱)(露天伏),轴板柱)(露天伏),转轴、板、桩) (露天/隐伏),rejected,rejected_global_ed_exceeded,7
GeoP0221_L006,GCR,0.1,geology,脉石：不体中被废弃的无用物质,脉石：不体中被废弃的无用物质,脉石：矿体中被废弃的无用物质,not_upgraded,not_upgraded,1
GeoP0221_L007,GCR,0.1,geology,脉石物无用物,脉石物无用物,脉石矿物：无用矿物,rejected,rejected_global_length_change,3
GeoP0221_L009,GCR,0.1,geology,曹后、穿,曹后、穿,整合.穿切.,rejected,rejected_global_length_change,5
GeoP0221_L010,GCR,0.1,geology,央石：矿体中不符合工业要求的岩石(降低品位…化),央石：矿体中不符合工业要求的岩石(降低品位…化),夹石：矿体中不符合工业要求的岩石(降低品位、宽化),rejected,rejected_global_ed_exceeded,3
GeoP0221_L012,GCR,0.1,geology,构造：块状、浸染状(→稀流).,构造：块状、浸染状(稠密→稀疏).,构造：块状.浸染状(稠密→稀疏).,accepted,accepted,1
GeoP0221_L014,GCR,0.1,geology,同生矿床：矿体与围岩在同一地质作用。,同生矿床：矿体与围岩在同一地质作用中形成。,(同生矿床：矿体与围岩在同一地质作用.,accepted,accepted,5
GeoP0221_L015,GCR,0.1,geology,形点状、而状.肾状。,斑点状、鲕状.肾状。,斑点状.弧状.肾状.,accepted,accepted,3
GeoP0221_L016,GCR,0.1,geology,母：为矿体提供物质的表石。,母岩：为矿体提供物质的岩石。,母岩：为矿体提供物质的岩石.,accepted,accepted,1
GeoP0221_L017,GCR,0.1,geology,同时/近于同时形成，呼分矿,同时/近于同时形成，呼分矿,同时/近于同時形成，eg岩浆分层矿床,rejected,rejected_global_ed_exceeded,7
GeoP0221_L018,GCR,0.1,geology,后生矿府：矿体形成明显脱于固e热液矿脉,后生矿府：矿体形成明显脱于固e热液矿脉,（后生矿床：矿体形成明显晚于围岩eg.热液矿脉.,rejected,rejected_global_ed_exceeded,8
GeoP0221_L019,GCR,0.1,geology,区城混化,区城混化,接触变质区域变质混合岩化，,accepted,accepted,10
GeoP0221_L020,GCR,0.1,geology,一、成因类型,一、成因类型,一、成因类型.,not_upgraded,not_upgraded,1
GeoP0221_L021,GCR,0.1,geology,岩根矿床、伟晶矿床.热液行床.风化矿床.沉积矿床.变质矿床、叠生矿床,岩根矿床、伟晶矿床.热液行床.风化矿床.沉积矿床.变质矿床、叠生矿床,岩浆矿床.伟晶岩矿床.热液矿床.风化矿床.沉积矿床.变质矿床.叠生矿床.,rejected,rejected_global_ed_exceeded,6
GeoP0221_L022,GCR,0.1,geology,度质矿床。雅生矿床,度质矿床。雅生矿床,变质矿床.叠生矿床.,rejected,rejected_global_ed_exceeded,4
GeoP0221_L023,GCR,0.1,geology,二、工业类型,二、工业类型,二、工业类型.,not_upgraded,not_upgraded,1
GeoP0221_L024,GCR,0.1,geology,铜矿床斑岩世界>50%。火山成因块状硫化物型世界~2%；岩浆型铜镍硫化物。世界~2%,铜矿床斑岩世界>50%。火山成因块状硫化物型世界~2%；岩浆型铜镍硫化物。世界~2%,铜矿床斑岩世界>50%， 2.火山成因块状硫化物型世界~22%;岩浆型铜镍硫化物.世界~2%,rejected,rejected_global_ed_exceeded,7
GeoP0221_L025,GCR,0.1,geology,矿卡岩型中图~16.4%.沉积型世界~30%,矿卡岩型中图~16.4%.沉积型世界~30%,矽卡岩型中国~16.4%；沉积型世界~30%,not_upgraded,not_upgraded,3
GeoP0221_L027,GCR,0.1,geology,铁矿床火山喷发沉积变质.海相沉积.表浆型。卡型.热液型,铁矿床火山喷发沉积变质.海相沉积.表浆型。卡型.热液型,铁矿床火山喷发沉积变质.海相沉积.岩浆型.矽卡岩型.热液型.,rejected,rejected_global_ed_exceeded,5
GeoP0221_L028,GCR,0.1,geology,三、我国资源持点,三、我国资源持点,三、我国资源特点,not_upgraded,not_upgraded,1
GeoP0221_L030,GCR,0.1,geology,2)质矿富矿少共生.伴生矿单矿种矿。(4中超大(紧矿,2)质矿富矿少共生.伴生矿单矿种矿。(4中超大(紧矿,2)贫矿多.富矿少3)共生.伴生矿多.单矿种矿床少.(4)中小矿多.超大型少(5)紧缺矿产多,rejected,rejected_global_ed_exceeded,22
GeoP0221_L031,GCR,0.1,geology,四、矿床勘探类(工、Ⅱ),四、矿床勘探类(工、Ⅱ),四.矿床勘探类型(Ⅰ、Ⅱ、Ⅲ),rejected,rejected_global_ed_exceeded,5
GeoP0221_L032,GCR,0.1,geology,130%,130%,130%),not_upgraded,not_upgraded,1
GeoP0221_L034,GCR,0.1,geology,10%,10%,10%，,not_upgraded,not_upgraded,1
GeoP0221_L035,GCR,0.1,geology,,,Ⅲ：,rejected,rejected_global_ed_exceeded,2
GeoP0221_L036,GCR,0.1,geology,五、成矿期：相同成岩成矿动力学背景和物理化学条件.一种地质作和较长成矿作用过程,五、成矿期：相同成岩成矿动力学背景和物理化学条件.一种地质作和较长成矿作用过程,五、成矿期：相同成岩成矿动力学背景和物理化学条件，一种地质作用和较长成矿作用过程。,not_upgraded,not_upgraded,3
GeoP0221_L037,GCR,0.1,geology,e9.岩浆成行期.伟晶岩成矿期、气成热液成矿期。热水喷流一沉积成矿期.风化矿期,e9.岩浆成行期.伟晶岩成矿期、气成热液成矿期。热水喷流一沉积成矿期.风化矿期,eg.岩浆成矿期.伟晶岩成矿期.气成热液成矿期。热水喷流-沉积成矿期.风化成矿期,rejected,rejected_global_ed_exceeded,5
GeoP0221_L038,GCR,0.1,geology,沉积成矿期.变质成矿期,沉积成矿期.变质成矿期,沉积成矿期、变质成矿期……,rejected,rejected_global_ed_exceeded,3
GeoP0221_L039,GCR,0.1,geology,成矿阶段：较短成行作用过、一组或一组以上矿物在相同/相似地质和物化条件下形成过程,成矿阶段：较短成矿作用过程、一组或一组以上矿物在相同/相似地质和物化条件下形成过程,成矿阶段：较短成矿作用过程、一组或一组以上矿物在相同/相似地质和物化条件下形成过程，,accepted,accepted,1
GeoP0221_L040,GCR,0.1,geology,划分依据：①矿体构造②矿石构造③矿物共组合标志,划分依据：①矿体构造②矿石构造③矿物共组合标志,划分依据: ①矿体构造②矿石构造③矿物共生组合标志,not_upgraded,not_upgraded,3
GeoP0221_L041,GCR,0.1,geology,穿插、分带。(脉状、用状环状),穿插、分带。(脉状、用状环状),穿插.分带.(脉状、角砾状及环状),rejected,rejected_global_ed_exceeded,5
GeoP0222_L001,GCR,0.1,geology,（大陆区 35~43ym,（大陆区 35~43ym,(稳定大陆区35~45μm,rejected,rejected_global_ed_exceeded,6
GeoP0222_L002,GCR,0.1,geology,大陆地克,大陆地克,大陆地壳,not_upgraded,not_upgraded,1
GeoP0222_L003,GCR,0.1,geology,造山带：厚度较大(马拉雅>80km)锡层,造山带：厚度较大(马拉雅>80km)锡层,{造山带：厚度较大(喜马拉雅>80km)--硅铝层,rejected,rejected_global_ed_exceeded,6
GeoP0222_L007,GCR,0.1,geology,硅铁层,硅铁层,..硅镁层,not_upgraded,not_upgraded,3
GeoP0222_L008,GCR,0.1,geology,浮中脊菌、仅1-2km.,浮中脊菌、仅1-2km.,洋中脊薄，仅1~2km.,rejected,rejected_global_ed_exceeded,4
GeoP0222_L010,GCR,0.1,geology,铁镁层,铁镁层,↘铁镁层,not_upgraded,not_upgraded,1
GeoP0222_L011,GCR,0.1,geology,一、与成矿作用关系密切的主要是地慢流体,一、与成矿作用关系密切的主要是地慢流体,一、与成矿作用关系密切的主要是地幔流体,not_upgraded,not_upgraded,1
GeoP0222_L012,GCR,0.1,geology,富碱金属挥发分.流体、强烈交代能力、不,富碱金属挥发分.流体、强烈交代能力、不,富碱金属及挥发份-流体、强烈交代能力、不均一,rejected,rejected_global_ed_exceeded,5
GeoP0222_L013,GCR,0.1,geology,二、易需保成矿因素,二、易需保成矿因素,二、易聚体成矿因素,not_upgraded,not_upgraded,2
GeoP0222_L014,GCR,0.1,geology,1)高克拉克值2)聚集亲和能力强.(Au),1)高克拉克值2)聚集亲和能力强.(Au),1)高克拉克值.2)聚集亲和能力强.(Au),not_upgraded,not_upgraded,1
GeoP0222_L015,GCR,0.1,geology,浓度府拉值：地质体中元平均战,浓度府拉值：地质体中元平均战,浓度克拉克值：地质体中元素平均含量/克,rejected,rejected_global_ed_exceeded,7
GeoP0222_L016,GCR,0.1,geology,均拉。也被环为富保系数.,均拉。也被环为富保系数.,均值/克拉克值.~也被称为富集系数.,rejected,rejected_global_ed_exceeded,9
GeoP0222_L018,GCR,0.1,geology,浓缩：硫盐→石盐→钾盐,浓缩：硫盐→石盐→钾盐,浓缩：硫酸盐→石盐→钾盐.,not_upgraded,not_upgraded,2
GeoP0222_L019,GCR,0.1,geology,1)结量作用。(岩浆结晶作用.热液结晶作用凝华洁晶作甲.蒸发作结晶作甲),1)结量作用。(岩浆结晶作用.热液结晶作用凝华洁晶作甲.蒸发作结晶作甲),1)结晶作用.(岩浆结晶作用.热液结晶作用、凝华结晶作用.蒸发结晶作用),rejected,rejected_global_ed_exceeded,7
GeoP0222_L020,GCR,0.1,geology,2)化学作用{化合作用：,2)化学作用{化合作用：,2)化学作用{化合作用:,not_upgraded,not_upgraded,1
GeoP0222_L021,GCR,0.1,geology,5)离子交换.关反同家置.,5)离子交换.关反同家置.,5)离子交换.类质同象置换.,rejected,rejected_global_ed_exceeded,4
GeoP0222_L024,GCR,0.1,geology,直按参与,直接参与,){直接参与,accepted,accepted,2
GeoP0222_L025,GCR,0.1,geology,3生物化学作用,3生物化学作用,3)生物化学作用,not_upgraded,not_upgraded,1
GeoP0222_L026,GCR,0.1,geology,间接参与：黑色系中金属硫化床,间接参与：黑色系中金属硫化床,间接参与．黑色岩系中金属硫化物矿床．,rejected,rejected_global_ed_exceeded,5
GeoP0222_L028,GCR,0.1,geology,渗滤交代作用,渗滤交代作用,{渗滤交代作用,not_upgraded,not_upgraded,1
GeoP0222_L030,GCR,0.1,geology,扩散交代作用,扩散交代作用,|扩散交代作用,not_upgraded,not_upgraded,1
GeoP0222_L032,GCR,0.1,geology,内生成矿作，非生成矿作用变质成作用叠生成作用,内生成矿作，非生成矿作用变质成作用叠生成作用,内生成矿作用.外生成矿作用.变质成矿作用.叠生成矿作用,rejected,rejected_global_ed_exceeded,7
GeoP0222_L034,GCR,0.1,geology,太阳生物水大气改复合成,太阳生物水大气改复合成,太阳.生物.水.大气改变富集.复合成矿,accepted,accepted,8
GeoP0223_L001,GCR,0.1,geology,石马地质作件,石马地质作件,章岩石与地质作用,rejected,rejected_global_ed_exceeded,4
GeoP0223_L004,GCR,0.1,geology,图层：(大气水，生物岩石圆内部),图层：(大气水，生物岩石圆内部),圈层：大气，水，生物）岩石圈（内部）,rejected,rejected_global_ed_exceeded,7
GeoP0223_L005,GCR,0.1,geology,(）,(）,(外部),accepted,accepted,3
GeoP0223_L008,GCR,0.1,geology,软激强,软弱层,→软泥层,accepted,accepted,2
GeoP0223_L009,GCR,0.1,geology,地惧,地震,地幔,accepted,accepted,1
GeoP0223_L013,GCR,0.1,geology,1、岩浆岩(内力作用）岩装喷发、兰赞·侵入岩花岩,1、岩浆岩(内力作用）岩装喷发、兰赞·侵入岩花岩,1、岩浆岩(内力作用)岩浆喷发、冷凝·侵入岩=花岗岩,rejected,rejected_global_ed_exceeded,6
GeoP0223_L015,GCR,0.1,geology,.岩（外作用)(碳岩，砂岩,.岩（外作用)(碳岩，砂岩,"2.沉积岩(外力作用)石灰岩,砂岩,页岩...",rejected,rejected_global_ed_exceeded,14
GeoP0223_L016,GCR,0.1,geology,梅原层理结构→化石、石油(能原化石)矢气,梅原层理结构→化石、石油(能原化石)矢气,↳特点：层理结构→化石，石油(能源化石)/天然气煤,rejected,rejected_global_ed_exceeded,10
GeoP0223_L017,GCR,0.1,geology,3.变岩(内力作用)→变质,3.变岩(内力作用)→变质,3.变质岩(内力作用)→变质作用,not_upgraded,not_upgraded,3
GeoP0223_L018,GCR,0.1,geology,片理结构大理容、板岩,片理结构大理容、板岩,片理结构大理岩，板岩,not_upgraded,not_upgraded,2
GeoP0223_L023,GCR,0.1,geology,风化、侵蚀搬运,风化、侵蚀搬运,"风化,侵蚀,搬运",not_upgraded,not_upgraded,2
GeoP0223_L024,GCR,0.1,geology,堆权,堆权,堆积,not_upgraded,not_upgraded,1
GeoP0223_L025,GCR,0.1,geology,岩石圈：地壳十上地慢顶部,岩石圈：地壳十上地慢顶部,岩石圈：地壳+上地幔顶部,not_upgraded,not_upgraded,2
GeoP0223_L027,GCR,0.1,geology,岩势岩：侵入型：喷发型,岩势岩：侵入型：喷发型,岩浆岩：侵入型：喷发型,not_upgraded,not_upgraded,1
GeoP0223_L028,GCR,0.1,geology,三大类岩石循环,三大类岩石循环,三大类岩石及循环,not_upgraded,not_upgraded,1
GeoP0223_L029,GCR,0.1,geology,不沉秋岩：层里结：化石、石油/天然气/煤浆,不沉秋岩：层里结：化石、石油/天然气/煤浆,不|沉积岩：层理结构；：化石，石油/天然气/煤碳,not_upgraded,not_upgraded,7
GeoP0223_L030,GCR,0.1,geology,超质岩：变质作用：结构大理石板岩,超质岩：变质作用：结构大理石板岩,变质岩：变质作用；片理结构；大理石板岩,not_upgraded,not_upgraded,5
GeoP0224_L001,GCR,0.1,geology,晶面符号：（面号）晶面在晶体空间中的方位的数字符号,晶面符号：（面号）晶面在晶体空间中的方位的数字符号,晶面符号:(面号)晶面在晶体空间中的方位的数字符号,not_upgraded,not_upgraded,3
